#	Card	Card type	Type	Level	Attack	Defense	Password	SC Cost	Image
400	Emperor of the Land and Sea	Monster	Reptile	5	1800	1500	11250655	290	https://ms.yugipedia.com//3/3d/EmperoroftheLandandSea-FMR-NA-VG.png
401	Ushi Oni	Monster	Fiend	6	2150	1950	48649353	700	https://ms.yugipedia.com//3/37/UshiOni-FMR-NA-VG.png
402	Monster Eye	Monster	Fiend	1	250	300	84133008	15	https://ms.yugipedia.com//f/fe/MonsterEye-FMR-NA-VG.png
403	Leogun	Monster	Beast	5	1750	1550	10538007	290	https://ms.yugipedia.com//6/6f/Leogun-FMR-NA-VG.png
404	Tatsunootoshigo	Monster	Beast	5	1350	1600	47922711	180	https://ms.yugipedia.com//8/89/Tatsunootoshigo-FMR-NA-VG.png
405	Saber Slasher	Monster	Machine	5	1450	1500	73911410	180	https://ms.yugipedia.com//a/ac/SaberSlasher-FMR-NA-VG.png
406	Yaiba Robo	Monster	Machine	4	1000	1300	10315429	80	https://ms.yugipedia.com//b/b7/YaibaRobo-FMR-NA-VG.png
407	Machine King	Monster	Machine	6	2200	2000	46700124	800	https://ms.yugipedia.com//6/6f/MachineKing-FMR-NA-VG.png
408	Giant Mech-soldier	Monster	Machine	6	1750	1900	72299832	400	https://ms.yugipedia.com//9/92/GiantMechsoldier-FMR-NA-VG.png
409	Metal Dragon	Monster	Machine	6	1850	1700	9293977	350	https://ms.yugipedia.com//0/0b/MetalDragon-FMR-NA-VG.png
410	Mechanical Spider	Monster	Machine	2	400	500	45688586	20	https://ms.yugipedia.com//f/f1/MechanicalSpider-FMR-NA-VG.png
411	Bat	Monster	Machine	1	300	350	72076281	15	https://ms.yugipedia.com//b/bd/Bat-FMR-NA-VG.png
412	Giga-tech Wolf	Monster	Machine	4	1200	1400	8471389	120	https://ms.yugipedia.com//a/a0/GigatechWolf-FMR-NA-VG.png
413	Cyber Soldier	Monster	Machine	5	1500	1700	44865098	260	https://ms.yugipedia.com//c/c5/CyberSoldier-FMR-NA-VG.png
414	Shovel Crusher	Monster	Machine	3	900	1200	71950093	60	https://ms.yugipedia.com//9/96/ShovelCrusher-FMR-NA-VG.png
415	Mechanicalchacer	Monster	Machine	4	1850	800	7359741	120	https://ms.yugipedia.com//0/04/Mechanicalchacer-FMR-NA-VG.png
416	Blocker	Monster	Machine	4	850	1800	34743446	120	https://ms.yugipedia.com//d/df/Blocker-FMR-NA-VG.png
417	Blast Juggler	Monster	Machine	3	800	900	70138455	40	https://ms.yugipedia.com//6/69/BlastJuggler-FMR-NA-VG.png
418	Golgoil	Monster	Machine	4	900	1600	7526150	100	https://ms.yugipedia.com//e/e1/Golgoil-FMR-NA-VG.png
419	Giganto	Monster	Machine	5	1700	1800	33621868	350	https://ms.yugipedia.com//8/8c/Giganto-FMR-NA-VG.png
420	Cyber-Stein	Monster	Machine	2	700	500	69015963	25	https://ms.yugipedia.com//b/b1/CyberStein-FMR-NA-VG.png
421	Cyber Commander	Monster	Machine	2	750	700	6400512	30	https://ms.yugipedia.com//4/4e/CyberCommander-FMR-NA-VG.png
422	Jinzo #7	Monster	Machine	2	500	400	32809211	20	https://ms.yugipedia.com//a/ac/Jinzo7-FMR-NA-VG.png
423	Dice Armadillo	Monster	Machine	5	1650	1800	69893315	320	https://ms.yugipedia.com//6/6c/DiceArmadillo-FMR-NA-VG.png
424	Sky Dragon	Monster	Dragon	6	1900	1800	95288024	1000	https://ms.yugipedia.com//4/4b/SkyDragon-FMR-NA-VG.png
425	Thunder Dragon	Monster	Thunder	5	1600	1500	31786629	230	https://ms.yugipedia.com//6/6e/ThunderDragon-FMR-NA-VG.png
426	Stone D.	Monster	Rock	7	2000	2300	68171737	900	https://ms.yugipedia.com//3/35/StoneD-FMR-NA-VG.png
427	Kaiser Dragon	Monster	Dragon	7	2300	2000	94566432	900	https://ms.yugipedia.com//2/2c/KaiserDragon-FMR-NA-VG.png
428	Magician of Faith	Monster	Spellcaster	1	300	400	31560081	999999	https://ms.yugipedia.com//d/d1/MagicianofFaith-FMR-NA-VG.png
429	Goddess of Whim	Monster	Fairy	3	950	700	67959180	999999	https://ms.yugipedia.com//d/d1/GoddessofWhim-FMR-NA-VG.png
430	Water Magician	Monster	Spellcaster	4	1400	1000	93343894	120	https://ms.yugipedia.com//4/4c/WaterMagician-FMR-NA-VG.png
431	Ice Water	Monster	Aqua	3	1150	900	20848593	55	https://ms.yugipedia.com//d/db/IceWater-FMR-NA-VG.png
432	Waterdragon Fairy	Monster	Aqua	3	1100	700	66836598	45	https://ms.yugipedia.com//9/9e/WaterdragonFairy-FMR-NA-VG.png
433	Ancient Elf	Monster	Spellcaster	4	1450	1200	93221206	120	https://ms.yugipedia.com//a/ac/AncientElf-FMR-NA-VG.png
434	Beautiful Beast Trainer	Monster	Warrior	5	1750	1500	29616941	260	https://ms.yugipedia.com//6/69/BeautifulBeastTrainer-FMR-NA-VG.png
435	Water Girl	Monster	Aqua	4	1250	1000	55014050	70	https://ms.yugipedia.com//0/02/WaterGirl-FMR-NA-VG.png
436	White Dolphin	Monster	Fish	2	500	400	92409659	50	https://ms.yugipedia.com//f/f5/WhiteDolphin-FMR-NA-VG.png
437	Deepsea Shark	Monster	Fish	5	1900	1600	28593363	350	https://ms.yugipedia.com//5/56/DeepseaShark-FMR-NA-VG.png
438	Metal Fish	Monster	Machine	5	1600	1900	55998462	350	https://ms.yugipedia.com//7/71/MetalFish-FMR-NA-VG.png
439	Bottom Dweller	Monster	Fish	5	1650	1700	81386177	290	https://ms.yugipedia.com//5/5d/BottomDweller-FMR-NA-VG.png
440	7 Colored Fish	Monster	Fish	4	1800	800	23771716	120	https://ms.yugipedia.com//4/40/7ColoredFish-FMR-NA-VG.png
441	Mech Bass	Monster	Machine	5	1800	1500	50176820	290	https://ms.yugipedia.com//c/c6/MechBass-FMR-NA-VG.png
442	Aqua Dragon	Monster	Sea Serpent	6	2250	1900	86164529	700	https://ms.yugipedia.com//d/d6/AquaDragon-FMR-NA-VG.png
443	Sea King Dragon	Monster	Sea Serpent	6	2000	1700	23659124	1000	https://ms.yugipedia.com//0/02/SeaKingDragon-FMR-NA-VG.png
444	Turu-Purun	Monster	Aqua	2	450	500	59053232	20	https://ms.yugipedia.com//2/2e/TuruPurun-FMR-NA-VG.png
445	Guardian of the Sea	Monster	Aqua	4	1300	1000	85448931	80	https://ms.yugipedia.com//c/c7/GuardianoftheSea-FMR-NA-VG.png
446	Aqua Snake	Monster	Aqua	3	1050	900	12436646	50	https://ms.yugipedia.com//7/73/AquaSnake-FMR-NA-VG.png
447	Giant Red Seasnake	Monster	Aqua	4	1800	800	58831685	120	https://ms.yugipedia.com//8/86/GiantRedSeasnake-FMR-NA-VG.png
448	Spike Seadra	Monster	Sea Serpent	5	1600	1300	85326399	180	https://ms.yugipedia.com//6/62/SpikeSeadra-FMR-NA-VG.png
449	30,000-Year White Turtle	Monster	Aqua	5	1250	2100	11714098	290	https://ms.yugipedia.com//c/ca/30000YearWhiteTurtle-FMR-NA-VG.png
450	Kappa Avenger	Monster	Aqua	3	1200	900	48109103	60	https://ms.yugipedia.com//5/5c/KappaAvenger-FMR-NA-VG.png
451	Kanikabuto	Monster	Aqua	3	650	900	84103702	30	https://ms.yugipedia.com//7/7e/Kanikabuto-FMR-NA-VG.png
452	Zarigun	Monster	Aqua	2	600	700	10598400	30	https://ms.yugipedia.com//f/f6/Zarigun-FMR-NA-VG.png
453	Millennium Golem	Monster	Rock	6	2000	2200	47986555	800	https://ms.yugipedia.com//9/9e/MillenniumGolem-FMR-NA-VG.png
454	Destroyer Golem	Monster	Rock	4	1500	1000	73481154	100	https://ms.yugipedia.com//e/e9/DestroyerGolem-FMR-NA-VG.png
455	Barrel Rock	Monster	Rock	4	1000	1300	10476868	80	https://ms.yugipedia.com//8/86/BarrelRock-FMR-NA-VG.png
456	Minomushi Warrior	Monster	Warrior	4	1300	1200	46864967	100	https://ms.yugipedia.com//6/64/MinomushiWarrior-FMR-NA-VG.png
457	Stone Ghost	Monster	Rock	4	1200	1000	72269672	70	https://ms.yugipedia.com//5/50/StoneGhost-FMR-NA-VG.png
458	Kaminari Attack	Monster	Thunder	5	1900	1400	9653271	290	https://ms.yugipedia.com//9/96/KaminariAttack-FMR-NA-VG.png
459	Tripwire Beast	Monster	Thunder	4	1200	1300	45042329	100	https://ms.yugipedia.com//2/25/TripwireBeast-FMR-NA-VG.png
460	Bolt Escargot	Monster	Thunder	5	1400	1500	12146024	180	https://ms.yugipedia.com//d/d5/BoltEscargot-FMR-NA-VG.png
461	Bolt Penguin	Monster	Thunder	3	1100	800	48531733	50	https://ms.yugipedia.com//4/43/BoltPenguin-FMR-NA-VG.png
462	The Immortal of Thunder	Monster	Thunder	4	1500	1300	84926738	160	https://ms.yugipedia.com//1/18/TheImmortalofThunder-FMR-NA-VG.png
463	Electric Snake	Monster	Thunder	3	800	900	11324436	40	https://ms.yugipedia.com//2/28/ElectricSnake-FMR-NA-VG.png
464	Wing Eagle	Monster	Winged Beast	5	1800	1500	47319141	290	https://ms.yugipedia.com//2/23/WingEagle-FMR-NA-VG.png
465	Punished Eagle	Monster	Winged Beast	6	2100	1800	74703140	550	https://ms.yugipedia.com//4/4c/PunishedEagle-FMR-NA-VG.png
466	Skull Red Bird	Monster	Winged Beast	4	1550	1200	10202894	140	https://ms.yugipedia.com//8/8e/SkullRedBird-FMR-NA-VG.png
467	Crimson Sunbird	Monster	Winged Beast	6	2300	1800	46696593	700	https://ms.yugipedia.com//7/71/CrimsonSunbird-FMR-NA-VG.png
468	Queen Bird	Monster	Winged Beast	5	1200	2000	73081602	260	https://ms.yugipedia.com//c/c4/QueenBird-FMR-NA-VG.png
469	Armed Ninja	Monster	Warrior	1	300	300	9076207	15	https://ms.yugipedia.com//1/1f/ArmedNinja-FMR-NA-VG.png
470	Magical Ghost	Monster	Zombie	4	1300	1400	46474915	140	https://ms.yugipedia.com//c/c6/MagicalGhost-FMR-NA-VG.png
471	Soul Hunter	Monster	Fiend	6	2200	1800	72869010	800	https://ms.yugipedia.com//0/02/SoulHunter-FMR-NA-VG.png
472	Air Eater	Monster	Fiend	6	2100	1600	8353769	1000	https://ms.yugipedia.com//a/a7/AirEater-FMR-NA-VG.png
473	Vermillion Sparrow	Monster	Pyro	5	1900	1500	35752363	320	https://ms.yugipedia.com//f/fd/VermillionSparrow-FMR-NA-VG.png
474	Sea Kamen	Monster	Aqua	4	1100	1300	71746462	120	https://ms.yugipedia.com//e/ec/SeaKamen-FMR-NA-VG.png
475	Sinister Serpent	Monster	Reptile	1	300	250	8131171	10	https://ms.yugipedia.com//9/96/SinisterSerpent-FMR-NA-VG.png
476	Ganigumo	Monster	Insect	2	600	800	34536276	30	https://ms.yugipedia.com//a/a1/Ganigumo-FMR-NA-VG.png
477	Alinsection	Monster	Insect	3	950	700	70924884	35	https://ms.yugipedia.com//b/ba/Alinsection-FMR-NA-VG.png
478	Insect Soldiers of the Sky	Monster	Insect	3	1000	800	7019529	45	https://ms.yugipedia.com//b/b1/InsectSoldiersoftheSky-FMR-NA-VG.png
479	Cockroach Knight	Monster	Insect	3	800	900	33413638	999999	https://ms.yugipedia.com//9/94/CockroachKnight-FMR-NA-VG.png
480	Kuwagata α	Monster	Insect	4	1250	1000	60802233	70	https://ms.yugipedia.com//6/63/Kuwagata%CE%B1-FMR-NA-VG.png
481	Burglar	Monster	Beast	3	850	800	6297941	35	https://ms.yugipedia.com//0/00/Burglar-FMR-NA-VG.png
482	Pragtical	Monster	Dinosaur	5	1900	1500	33691040	320	https://ms.yugipedia.com//8/8b/Pragtical-FMR-NA-VG.png
483	Garvas	Monster	Beast	6	2000	1700	69780745	1000	https://ms.yugipedia.com//7/70/Garvas-FMR-NA-VG.png
484	Ameba	Monster	Aqua	1	300	350	95174353	15	https://ms.yugipedia.com//1/13/Ameba-FMR-NA-VG.png
485	Korogashi	Monster	Insect	2	550	400	32569498	20	https://ms.yugipedia.com//b/be/Korogashi-FMR-NA-VG.png
486	Boo Koo	Monster	Spellcaster	2	650	500	68963107	25	https://ms.yugipedia.com//6/6e/BooKoo-FMR-NA-VG.png
487	Flower Wolf	Monster	Beast	5	1800	1400	95952802	260	https://ms.yugipedia.com//d/df/FlowerWolf-FMR-NA-VG.png
488	Rainbow Flower	Monster	Plant	2	400	500	21347810	20	https://ms.yugipedia.com//9/9a/RainbowFlower-FMR-NA-VG.png
489	Barrel Lily	Monster	Plant	3	1100	600	67841515	40	https://ms.yugipedia.com//a/a5/BarrelLily-FMR-NA-VG.png
490	Needle Ball	Monster	Fiend	2	750	700	94230224	30	https://ms.yugipedia.com//8/80/NeedleBall-FMR-NA-VG.png
491	Peacock	Monster	Winged Beast	5	1700	1500	20624263	260	https://ms.yugipedia.com//7/7d/Peacock-FMR-NA-VG.png
492	Hoshiningen	Monster	Fairy	2	500	700	67629977	25	https://ms.yugipedia.com//6/67/Hoshiningen-FMR-NA-VG.png
493	Maha Vailo	Monster	Spellcaster	4	1550	1400	93013676	180	https://ms.yugipedia.com//b/b5/MahaVailo-FMR-NA-VG.png
494	Rainbow Marine Mermaid	Monster	Fish	5	1550	1700	29402771	260	https://ms.yugipedia.com//5/59/RainbowMarineMermaid-FMR-NA-VG.png
495	Musician King	Monster	Spellcaster	5	1750	1500	56907389	260	https://ms.yugipedia.com//b/b2/MusicianKing-FMR-NA-VG.png
496	Wilmee	Monster	Beast	4	1000	1200	92391084	70	https://ms.yugipedia.com//a/a7/Wilmee-FMR-NA-VG.png
497	Yado Karu	Monster	Aqua	4	900	1700	29380133	120	https://ms.yugipedia.com//7/77/YadoKaru-FMR-NA-VG.png
498	Morinphen	Monster	Fiend	5	1550	1300	55784832	160	https://ms.yugipedia.com//8/8e/Morinphen-FMR-NA-VG.png
499	Kattapillar	Monster	Insect	1	250	300	81179446	999999	https://ms.yugipedia.com//0/03/Kattapillar-FMR-NA-VG.png
500	Dragon Seeker	Monster	Fiend	6	2100	2000	28563545	700	https://ms.yugipedia.com//1/16/DragonSeeker-FMR-NA-VG.png
501	Man-eater Bug	Monster	Insect	2	450	600	54652250	20	https://ms.yugipedia.com//7/7d/ManeaterBug-FMR-NA-VG.png
502	D. Human	Monster	Warrior	4	1300	1100	81057959	120	https://ms.yugipedia.com//d/d8/DHuman-FMR-NA-VG.png
503	Turtle Raccoon	Monster	Aqua	3	700	900	17441953	35	https://ms.yugipedia.com//7/73/TurtleRaccoon-FMR-NA-VG.png
504	Fungi of the Musk	Monster	Fiend	1	400	300	53830602	15	https://ms.yugipedia.com//8/8e/FungioftheMusk-FMR-NA-VG.png
505	Prisman	Monster	Rock	3	800	1000	80234301	45	https://ms.yugipedia.com//d/db/Prisman-FMR-NA-VG.png
506	Gale Dogra	Monster	Insect	2	650	600	16229315	25	https://ms.yugipedia.com//4/48/GaleDogra-FMR-NA-VG.png
507	Crazy Fish	Monster	Fish	4	1600	1200	53713014	160	https://ms.yugipedia.com//6/61/CrazyFish-FMR-NA-VG.png
508	Cyber Saurus	Monster	Machine	5	1800	1400	89112729	260	https://ms.yugipedia.com//9/94/CyberSaurus-FMR-NA-VG.png
509	Bracchio-raidus	Monster	Dinosaur	6	2200	2000	16507828	800	https://ms.yugipedia.com//1/18/Bracchioraidus-FMR-NA-VG.png
510	Laughing Flower	Monster	Plant	2	900	500	42591472	30	https://ms.yugipedia.com//c/cd/LaughingFlower-FMR-NA-VG.png
511	Bean Soldier	Monster	Plant	4	1400	1300	84990171	140	https://ms.yugipedia.com//2/20/BeanSoldier-FMR-NA-VG.png
512	Cannon Soldier	Monster	Machine	4	1400	1300	11384280	140	https://ms.yugipedia.com//f/fc/CannonSoldier-FMR-NA-VG.png
513	Guardian of the Throne Room	Monster	Machine	5	1650	1600	47879985	260	https://ms.yugipedia.com//6/6c/GuardianoftheThroneRoom-FMR-NA-VG.png
514	Brave Scizzar	Monster	Machine	4	1300	1000	74277583	80	https://ms.yugipedia.com//2/2f/BraveScizzar-FMR-NA-VG.png
515	The Statue of Easter Island	Monster	Rock	4	1100	1400	10262698	100	https://ms.yugipedia.com//2/22/TheStatueofEasterIsland-FMR-NA-VG.png
516	Muka Muka	Monster	Rock	2	600	300	46657337	20	https://ms.yugipedia.com//5/53/MukaMuka-FMR-NA-VG.png
517	Sand Stone	Monster	Rock	5	1300	1600	73051941	180	https://ms.yugipedia.com//6/62/SandStone-FMR-NA-VG.png
518	Boulder Tortoise	Monster	Aqua	6	1450	2200	9540040	400	https://ms.yugipedia.com//b/b6/BoulderTortoise-FMR-NA-VG.png
519	Fire Kraken	Monster	Aqua	5	1600	1500	46534755	230	https://ms.yugipedia.com//e/ea/FireKraken-FMR-NA-VG.png
520	Turtle Bird	Monster	Aqua	6	1900	1700	72929454	400	https://ms.yugipedia.com//b/b8/TurtleBird-FMR-NA-VG.png
521	Skullbird	Monster	Winged Beast	6	1900	1700	8327462	400	https://ms.yugipedia.com//a/a8/Skullbird-FMR-NA-VG.png
522	Monstrous Bird	Monster	Winged Beast	6	2000	1900	35712107	550	https://ms.yugipedia.com//e/e0/MonstrousBird-FMR-NA-VG.png
523	The Bistro Butcher	Monster	Fiend	4	1800	1000	71107816	160	https://ms.yugipedia.com//e/e0/TheBistroButcher-FMR-NA-VG.png
524	Star Boy	Monster	Aqua	2	550	500	8201910	20	https://ms.yugipedia.com//d/d9/StarBoy-FMR-NA-VG.png
525	Spirit of the Mountain	Monster	Spellcaster	5	1300	1800	34690519	230	https://ms.yugipedia.com//8/8b/SpiritoftheMountain-FMR-NA-VG.png
526	Neck Hunter	Monster	Fiend	6	1750	1900	70084224	400	https://ms.yugipedia.com//5/56/NeckHunter-FMR-NA-VG.png
527	Milus Radiant	Monster	Beast	1	300	250	7489323	10	https://ms.yugipedia.com//6/6d/MilusRadiant-FMR-NA-VG.png
528	Togex	Monster	Beast	5	1600	1800	33878931	320	https://ms.yugipedia.com//8/80/Togex-FMR-NA-VG.png
529	Flame Cerebrus	Monster	Pyro	6	2100	1800	60862676	550	https://ms.yugipedia.com//b/bd/FlameCerebrus-FMR-NA-VG.png
530	Eldeen	Monster	Spellcaster	3	950	1000	6367785	50	https://ms.yugipedia.com//c/cf/Eldeen-FMR-NA-VG.png
531	Mystical Sand	Monster	Rock	6	2100	1700	32751480	500	https://ms.yugipedia.com//5/5b/MysticalSand-FMR-NA-VG.png
532	Gemini Elf	Monster	Spellcaster	4	1900	900	69140098	160	https://ms.yugipedia.com//6/68/GeminiElf-FMR-NA-VG.png
533	Kwagar Hercules	Monster	Insect	6	1900	1700	95144193	400	https://ms.yugipedia.com//c/ca/KwagarHercules-FMR-NA-VG.png
534	Minar	Monster	Insect	3	800	750	32539892	35	https://ms.yugipedia.com//2/2c/Minar-FMR-NA-VG.png
535	Kamakiriman	Monster	Insect	4	1150	1400	68928540	100	https://ms.yugipedia.com//0/0b/Kamakiriman-FMR-NA-VG.png
536	Mechaleon	Monster	Reptile	2	800	600	94412545	30	https://ms.yugipedia.com//7/78/Mechaleon-FMR-NA-VG.png
537	Mega Thunderball	Monster	Thunder	2	750	600	21817254	30	https://ms.yugipedia.com//8/8b/MegaThunderball-FMR-NA-VG.png
538	Niwatori	Monster	Winged Beast	3	900	800	7805359	40	https://ms.yugipedia.com//b/ba/Niwatori-FMR-NA-VG.png
539	Corroding Shark	Monster	Zombie	3	1100	700	34290067	45	https://ms.yugipedia.com//2/27/CorrodingShark-FMR-NA-VG.png
540	Skelengel	Monster	Fairy	2	900	400	60694662	30	https://ms.yugipedia.com//b/b9/Skelengel-FMR-NA-VG.png
541	Hane-Hane	Monster	Beast	2	450	500	7089711	999999	https://ms.yugipedia.com//2/20/HaneHane-FMR-NA-VG.png
542	Misairuzame	Monster	Fish	5	1400	1600	33178416	200	https://ms.yugipedia.com//7/7c/Misairuzame-FMR-NA-VG.png
543	Tongyo	Monster	Fish	4	1350	800	69572024	60	https://ms.yugipedia.com//8/81/Tongyo-FMR-NA-VG.png
544	Dharma Cannon	Monster	Machine	2	900	500	96967123	30	https://ms.yugipedia.com//3/35/DharmaCannon-FMR-NA-VG.png
545	Skelgon	Monster	Zombie	6	1700	1900	32355828	999999	https://ms.yugipedia.com//f/f3/Skelgon-FMR-NA-VG.png
546	Wow Warrior	Monster	Fish	4	1250	900	69750536	60	https://ms.yugipedia.com//c/c2/WowWarrior-FMR-NA-VG.png
547	Griggle	Monster	Plant	1	350	300	95744531	15	https://ms.yugipedia.com//4/4e/Griggle-FMR-NA-VG.png
548	Bone Mouse	Monster	Zombie	1	400	300	21239280	15	https://ms.yugipedia.com//2/2f/BoneMouse-FMR-NA-VG.png
549	Frog the Jam	Monster	Aqua	2	700	500	68638985	25	https://ms.yugipedia.com//f/f9/FrogTheJam-FMR-NA-VG.png
550	Behegon	Monster	Aqua	4	1350	1000	94022093	80	https://ms.yugipedia.com//f/fc/Behegon-FMR-NA-VG.png
551	Dark Elf	Monster	Spellcaster	4	2000	800	21417692	160	https://ms.yugipedia.com//d/d3/DarkElf-FMR-NA-VG.png
552	Winged Dragon #2	Monster	Winged Beast	4	1200	1000	57405307	70	https://ms.yugipedia.com//8/85/WingedDragon2-FMR-NA-VG.png
553	Mushroom Man #2	Monster	Warrior	3	1250	800	93900406	55	https://ms.yugipedia.com//6/68/MushroomMan2-FMR-NA-VG.png
554	Lava Battleguard	Monster	Warrior	5	1550	1800	20394040	999999	https://ms.yugipedia.com//b/b3/LavaBattleguard-FMR-NA-VG.png
555	Tyhone #2	Monster	Dragon	6	1700	1900	56789759	999999	https://ms.yugipedia.com//5/57/Tyhone2-FMR-NA-VG.png
556	The Wandering Doomed	Monster	Zombie	2	800	600	93788854	30	https://ms.yugipedia.com//e/e2/TheWanderingDoomed-FMR-NA-VG.png
557	Steel Ogre Grotto #1	Monster	Machine	5	1400	1800	29172562	260	https://ms.yugipedia.com//d/de/SteelOgreGrotto1-FMR-NA-VG.png
558	Pot the Trick	Monster	Rock	2	400	400	55567161	20	https://ms.yugipedia.com//b/bf/PottheTrick-FMR-NA-VG.png
559	Oscillo Hero	Monster	Warrior	3	1250	700	82065276	50	https://ms.yugipedia.com//f/fb/OscilloHero-FMR-NA-VG.png
560	Invader from Another Dimension	Monster	Fiend	4	950	1400	28450915	80	https://ms.yugipedia.com//b/bc/InvaderfromAnotherDimension-FMR-NA-VG.png
561	Lesser Dragon	Monster	Dragon	4	1200	1000	55444629	70	https://ms.yugipedia.com//6/67/LesserDragon-FMR-NA-VG.png
562	Needle Worm	Monster	Insect	2	750	600	81843628	999999	https://ms.yugipedia.com//4/41/NeedleWorm-FMR-NA-VG.png
563	Wretched Ghost of the Attic	Monster	Fiend	2	550	400	17238333	20	https://ms.yugipedia.com//0/03/WretchedGhostoftheAttic-FMR-NA-VG.png
564	Great Mammoth of Goldfine	Monster	Zombie	6	2200	1800	54622031	800	https://ms.yugipedia.com//3/37/GreatMammothofGoldfine-FMR-NA-VG.png
565	Man-eating Black Shark	Monster	Fish	5	2100	1300	80727036	320	https://ms.yugipedia.com//9/9c/ManeatingBlackShark-FMR-NA-VG.png
566	Yormungarde	Monster	Reptile	3	1200	900	17115745	60	https://ms.yugipedia.com//2/26/Yormungarde-FMR-NA-VG.png
567	Darkworld Thorns	Monster	Plant	3	1200	900	43500484	60	https://ms.yugipedia.com//2/24/DarkworldThorns-FMR-NA-VG.png
568	Anthrosaurus	Monster	Dinosaur	3	1000	850	89904598	45	https://ms.yugipedia.com//a/a9/Anthrosaurus-FMR-NA-VG.png
569	Drooling Lizard	Monster	Reptile	3	900	800	16353197	40	https://ms.yugipedia.com//6/62/DroolingLizard-FMR-NA-VG.png
570	Trakadon	Monster	Dinosaur	3	1300	800	42348802	60	https://ms.yugipedia.com//4/40/Trakadon-FMR-NA-VG.png
571	B. Dragon Jungle King	Monster	Dragon	6	2100	1800	89832901	999999	https://ms.yugipedia.com//d/d4/BDragonJungleKing-FMR-NA-VG.png
572	Empress Judge	Monster	Warrior	6	2100	1700	15237615	500	https://ms.yugipedia.com//5/50/EmpressJudge-FMR-NA-VG.png
573	Little D	Monster	Dinosaur	3	1100	700	42625254	45	https://ms.yugipedia.com//1/1b/LittleD-FMR-NA-VG.png
574	Witch of the Black Forest	Monster	Spellcaster	4	1100	1200	78010363	80	https://ms.yugipedia.com//6/6c/WitchoftheBlackForest-FMR-NA-VG.png
575	Ancient One of the Deep Forest	Monster	Beast	6	1800	1900	14015067	1000	https://ms.yugipedia.com//d/d0/AncientOneoftheDeepForest-FMR-NA-VG.png
576	Giant Scorpion of the Tundra	Monster	Insect	3	1100	1000	41403766	60	https://ms.yugipedia.com//9/9b/GiantScorpionoftheTundra-FMR-NA-VG.png
577	Crow Goblin	Monster	Winged Beast	5	1850	1600	77998771	320	https://ms.yugipedia.com//6/6d/CrowGoblin-FMR-NA-VG.png
578	Leo Wizard	Monster	Spellcaster	5	1350	1200	4392470	100	https://ms.yugipedia.com//2/22/LeoWizard-FMR-NA-VG.png
579	Abyss Flower	Monster	Plant	2	750	400	40387124	25	https://ms.yugipedia.com//6/6e/AbyssFlower-FMR-NA-VG.png
580	Patrol Robo	Monster	Machine	3	1100	1900	76775123	55	https://ms.yugipedia.com//e/ee/PatrolRobo-FMR-NA-VG.png
581	Takuhee	Monster	Winged Beast	4	1450	1000	3170832	120	https://ms.yugipedia.com//6/68/Takuhee-FMR-NA-VG.png
582	Dark Witch	Monster	Fairy	5	1800	1700	35565537	350	https://ms.yugipedia.com//a/ae/DarkWitch-FMR-NA-VG.png
583	Weather Report	Monster	Aqua	4	950	1500	72053645	120	https://ms.yugipedia.com//8/80/WeatherReport-FMR-NA-VG.png
584	Binding Chain	Monster	Fairy	3	1000	1100	8058240	60	https://ms.yugipedia.com//3/3e/BindingChain-FMR-NA-VG.png
585	Mechanical Snail	Monster	Machine	3	800	1000	34442949	45	https://ms.yugipedia.com//7/7c/MechanicalSnail-FMR-NA-VG.png
586	Greenkappa	Monster	Warrior	3	650	900	61831093	30	https://ms.yugipedia.com//0/00/Greenkappa-FMR-NA-VG.png
587	Mon Larvas	Monster	Beast	4	1300	1400	7225792	140	https://ms.yugipedia.com//3/30/MonLarvas-FMR-NA-VG.png
588	Living Vase	Monster	Plant	3	900	1100	34320307	55	https://ms.yugipedia.com//5/53/LivingVase-FMR-NA-VG.png
589	Tentacle Plant	Monster	Plant	2	500	600	60715406	25	https://ms.yugipedia.com//3/3b/TentaclePlant-FMR-NA-VG.png
590	Beaked Snake	Monster	Reptile	3	800	900	6103114	40	https://ms.yugipedia.com//d/d4/BeakedSnake-FMR-NA-VG.png
591	Morphing Jar	Monster	Rock	2	700	600	33508719	30	https://ms.yugipedia.com//0/05/MorphingJar-FMR-NA-VG.png
592	Muse-A	Monster	Fairy	3	850	900	69992868	40	https://ms.yugipedia.com//d/db/MuseA-FMR-NA-VG.png
593	Giant Turtle Who Feeds on Flames	Monster	Aqua	5	1400	1800	96981563	260	https://ms.yugipedia.com//3/36/GiantTurtleWhoFeedsonFlames-FMR-NA-VG.png
594	Rose Spectre of Dunn	Monster	Plant	6	2000	1800	32485271	500	https://ms.yugipedia.com//0/08/RoseSpectreofDunn-FMR-NA-VG.png
595	Fiend Refrection #1	Monster	Winged Beast	4	1300	1400	68870276	140	https://ms.yugipedia.com//b/b6/FiendRefrection1-FMR-NA-VG.png
596	Ghoul with an Appetite	Monster	Zombie	4	1600	1200	95265975	160	https://ms.yugipedia.com//e/e2/GhoulwithanAppetite-FMR-NA-VG.png
597	Pale Beast	Monster	Beast	4	1500	1200	21263083	140	https://ms.yugipedia.com//5/59/PaleBeast-FMR-NA-VG.png
598	Little Chimera	Monster	Beast	2	600	550	68658728	25	https://ms.yugipedia.com//3/38/LittleChimera-FMR-NA-VG.png
